"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"rand1",1.1,1,"RFPOP",0.666666666666667,0.5,0.571428571428572,0,NA,0.0916204359603293,6
"rand1",1.1,1,"SVP Wilcoxon multiscale",0.571428571428571,0.5,0.533333333333333,0,NA,0.112220087594724,7
"none",1.2,1,"PELT",0.0142857142857143,1,0.028169014084507,0,NA,0.753757878138261,70
"none",1.2,1,"RFPOP paper",1,1,1,1,NA,8.83044902534826e-05,1
"none",1.2,1,"SVP MedianMood",1,1,1,1,NA,8.83044902534826e-05,1
"none",1.2,1,"SVP Wilcoxon",1,1,1,1,NA,8.83044902534826e-05,1
"none",1.2,1,"RFPOP",1,1,1,1,NA,8.83044902534826e-05,1
"none",1.2,1,"SVP Wilcoxon multiscale",1,1,1,1,NA,8.83044902534826e-05,1
"up",1.2,1,"PELT",0.0547945205479452,0.5,0.0987654320987654,0,NA,0.61371322013177,73
"up",1.2,1,"RFPOP paper",0.5,0.25,0.333333333333333,0,NA,0.599628937120071,4
"up",1.2,1,"SVP MedianMood",0.333333333333333,0.25,0.285714285714286,0,NA,0.259432314831431,6
"up",1.2,1,"SVP Wilcoxon",0.5,0.5,0.5,1,16,0.0627409978990658,8
"up",1.2,1,"RFPOP",0.666666666666667,0.25,0.363636363636364,0,NA,0.859239311285758,3
"up",1.2,1,"SVP Wilcoxon multiscale",0.5,0.5,0.5,1,16,0.0627409978990658,8
